2026-02-25T22:29:35.120-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=mytest
2026-02-25T22:29:35.129-0500 [INFO]  TERRAFACTOR: Provider scaffolded: path=engine/store/mytest
2026-02-26T02:23:19.150-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=testcloud config=examples/provider.hcl
2026-02-26T02:23:19.161-0500 [INFO]  TERRAFACTOR: Provider scaffolded: path=engine/store/testcloud
2026-02-26T02:23:41.775-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=testcloud config=examples/provider.hcl
2026-02-26T02:23:41.784-0500 [INFO]  TERRAFACTOR: Provider scaffolded: path=engine/store/testcloud
2026-02-26T02:43:55.567-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=testcloud config=examples/provider.hcl
2026-02-26T02:43:55.577-0500 [INFO]  TERRAFACTOR: Provider scaffolded: path=engine/store/testcloud
2026-02-26T02:49:57.360-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=testcloud config=examples/provider.hcl
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Loaded provider manifest: path=examples/provider.hcl
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Provider config: name=testcloud org=cloudputation registry=registry.terraform.io go_module_prefix=github.com
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Schema: spec=examples/api.yaml
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Release: version=0.1.0 license=MPL-2.0
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Author: name="Cloudputation, Inc." email=engineering@cloudputation.io github=cloudputation
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Derived values: go_module=github.com/cloudputation/terraform-provider-testcloud registry_address=registry.terraform.io/cloudputation/testcloud
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Rendering as: provider=testcloud provider_pascal=Testcloud copyright_holder="Cloudputation, Inc." license=MPL-2.0
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Copied file: file=.copywrite.hcl
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Rendered template: file=.github/CODEOWNERS
2026-02-26T02:49:57.361-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/CODE_OF_CONDUCT.md
2026-02-26T02:49:57.362-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/dependabot.yml
2026-02-26T02:49:57.362-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/pull_request_template.md
2026-02-26T02:49:57.362-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/issue-comment-triage.yml
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/lock.yml
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/release.yml
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/test.yml
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=.gitignore
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=.golangci.yml
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=.goreleaser.yml
2026-02-26T02:49:57.363-0500 [INFO]  TERRAFACTOR: Copied file: file=CHANGELOG.md
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=GNUmakefile
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=LICENSE
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=META.d/_summary.yaml
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=README.md
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/data-sources/example.md
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/ephemeral-resources/example.md
2026-02-26T02:49:57.364-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/index.md
2026-02-26T02:49:57.365-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/resources/example.md
2026-02-26T02:49:57.365-0500 [INFO]  TERRAFACTOR: Copied file: file=examples/README.md
2026-02-26T02:49:57.365-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/data-sources/data-source.tf
2026-02-26T02:49:57.365-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/ephemeral-resources/ephemeral-resource.tf
2026-02-26T02:49:57.366-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/provider/provider.tf
2026-02-26T02:49:57.366-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/resources/import.sh
2026-02-26T02:49:57.366-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/resources/resource.tf
2026-02-26T02:49:57.366-0500 [INFO]  TERRAFACTOR: Rendered template: file=go.mod
2026-02-26T02:49:57.367-0500 [INFO]  TERRAFACTOR: Copied file: file=go.sum
2026-02-26T02:49:57.367-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/data_source.go
2026-02-26T02:49:57.367-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/data_source_test.go
2026-02-26T02:49:57.367-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/ephemeral_resource.go
2026-02-26T02:49:57.367-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/ephemeral_resource_test.go
2026-02-26T02:49:57.367-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/provider.go
2026-02-26T02:49:57.368-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/provider_test.go
2026-02-26T02:49:57.368-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/resource.go
2026-02-26T02:49:57.368-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/resource_test.go
2026-02-26T02:49:57.368-0500 [INFO]  TERRAFACTOR: Rendered template: file=main.go
2026-02-26T02:49:57.368-0500 [INFO]  TERRAFACTOR: Rendered template: file=terraform-registry-manifest.json
2026-02-26T02:49:57.368-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/go.mod
2026-02-26T02:49:57.369-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/go.sum
2026-02-26T02:49:57.369-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/tools.go
2026-02-26T02:49:57.369-0500 [INFO]  TERRAFACTOR: Scaffold complete: rendered=17 copied=25 total=42 destination=/Users/devops/dev/cloudputation/repos/applications/terrafactor/engine/store/testcloud
2026-02-26T03:37:39.485-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=testcloud config=examples/provider.hcl
2026-02-26T03:37:39.487-0500 [INFO]  TERRAFACTOR: Loaded provider manifest: path=examples/provider.hcl
2026-02-26T03:37:39.487-0500 [INFO]  TERRAFACTOR: Provider config: name=testcloud org=cloudputation registry=registry.terraform.io go_module_prefix=github.com
2026-02-26T03:37:39.487-0500 [INFO]  TERRAFACTOR: Schema: spec=examples/api.yaml
2026-02-26T03:37:39.487-0500 [INFO]  TERRAFACTOR: Release: version=0.1.0 license=MPL-2.0
2026-02-26T03:37:39.487-0500 [INFO]  TERRAFACTOR: Author: name="Cloudputation, Inc." email=engineering@cloudputation.io github=cloudputation
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: OpenAPI parsed: spec=examples/api.yaml resources=4
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: Resource found: name=project fields=10
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: Resource found: name=projects_api_key fields=9
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: Resource found: name=projects_member fields=7
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: Resource found: name=projects_webhook fields=10
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: Derived values: go_module=github.com/cloudputation/terraform-provider-testcloud registry_address=registry.terraform.io/cloudputation/testcloud
2026-02-26T03:37:39.488-0500 [INFO]  TERRAFACTOR: Rendering as: provider=testcloud provider_pascal=Testcloud copyright_holder="Cloudputation, Inc." license=MPL-2.0
2026-02-26T03:37:39.489-0500 [INFO]  TERRAFACTOR: Copied file: file=.copywrite.hcl
2026-02-26T03:37:39.489-0500 [INFO]  TERRAFACTOR: Rendered template: file=.github/CODEOWNERS
2026-02-26T03:37:39.490-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/CODE_OF_CONDUCT.md
2026-02-26T03:37:39.490-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/dependabot.yml
2026-02-26T03:37:39.491-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/pull_request_template.md
2026-02-26T03:37:39.491-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/issue-comment-triage.yml
2026-02-26T03:37:39.491-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/lock.yml
2026-02-26T03:37:39.491-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/release.yml
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/test.yml
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=.gitignore
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=.golangci.yml
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=.goreleaser.yml
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=CHANGELOG.md
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=GNUmakefile
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=LICENSE
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=META.d/_summary.yaml
2026-02-26T03:37:39.492-0500 [INFO]  TERRAFACTOR: Copied file: file=README.md
2026-02-26T03:37:39.493-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/data-sources/example.md
2026-02-26T03:37:39.493-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/ephemeral-resources/example.md
2026-02-26T03:37:39.493-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/index.md
2026-02-26T03:37:39.493-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/resources/example.md
2026-02-26T03:37:39.493-0500 [INFO]  TERRAFACTOR: Copied file: file=examples/README.md
2026-02-26T03:37:39.494-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/provider/provider.tf
2026-02-26T03:37:39.494-0500 [INFO]  TERRAFACTOR: Rendered template: file=go.mod
2026-02-26T03:37:39.494-0500 [INFO]  TERRAFACTOR: Copied file: file=go.sum
2026-02-26T03:37:39.494-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/provider.go
2026-02-26T03:37:39.495-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/provider_test.go
2026-02-26T03:37:39.495-0500 [INFO]  TERRAFACTOR: Rendered template: file=main.go
2026-02-26T03:37:39.495-0500 [INFO]  TERRAFACTOR: Rendered template: file=terraform-registry-manifest.json
2026-02-26T03:37:39.495-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/go.mod
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/go.sum
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/tools.go
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_resource.go
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_resource_test.go
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_data_source.go
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_data_source_test.go
2026-02-26T03:37:39.496-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_ephemeral_resource.go
2026-02-26T03:37:39.497-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_ephemeral_resource_test.go
2026-02-26T03:37:39.497-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=examples/resources/project/resource.tf
2026-02-26T03:37:39.497-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=examples/resources/project/import.sh
